,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/27add2636c7b462c9303119fbc4936d9_capture_stop.jpg,5.191,5.191,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/9c483bb2d8d640d9aff592ddde06f400_capture_start.jpg,5.193,5.193,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/9c483bb2d8d640d9aff592ddde06f400_capture_stop.jpg,5.204,5.204,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/571d4c0a044e407d85fbb83d9ba886f3_capture_start.jpg,5.206,5.206,False,0.002000000000000668,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/571d4c0a044e407d85fbb83d9ba886f3_capture_stop.jpg,5.216,5.216,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/fae1a8df1242411f81cbe737cbfe9ec4_capture_start.jpg,5.218,5.218,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/fae1a8df1242411f81cbe737cbfe9ec4_capture_stop.jpg,5.229,5.229,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/aaca556c479b4f4fa1cdc5b5ae621a8a_capture_start.jpg,5.230,5.23,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/aaca556c479b4f4fa1cdc5b5ae621a8a_capture_stop.jpg,5.244,5.244,False,0.013999999999999346,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/70dcd46341364589ad6638d36e799825_capture_start.jpg,5.245,5.245,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/70dcd46341364589ad6638d36e799825_capture_stop.jpg,5.256,5.256,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/4ca6bebaf224421bafea7cc77a4d02c3_capture_start.jpg,5.257,5.257,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/4ca6bebaf224421bafea7cc77a4d02c3_capture_stop.jpg,5.268,5.268,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/57dee661e976498c974e9cf9299d7d9a_capture_start.jpg,5.269,5.269,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/57dee661e976498c974e9cf9299d7d9a_capture_stop.jpg,5.280,5.28,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/22c1665560734f0f812599747f656234_capture_start.jpg,5.281,5.281,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/22c1665560734f0f812599747f656234_capture_stop.jpg,5.295,5.295,False,0.014000000000000234,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/296d18bc656748f08357f45016c94196_capture_start.jpg,5.296,5.296,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/296d18bc656748f08357f45016c94196_capture_stop.jpg,5.306,5.306,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ee341eae4a5d430db4500fc3d976a10e_capture_start.jpg,5.308,5.308,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ee341eae4a5d430db4500fc3d976a10e_capture_stop.jpg,5.318,5.318,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f47824cad82f463e8da7a2532b749b50_capture_start.jpg,5.321,5.321,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f47824cad82f463e8da7a2532b749b50_capture_stop.jpg,5.331,5.331,False,0.010000000000000675,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/c89159ec9c3a45fca6f9085e7788379b_capture_start.jpg,5.333,5.333,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/c89159ec9c3a45fca6f9085e7788379b_capture_stop.jpg,5.345,5.345,False,0.011999999999999567,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/c49c5d8312984b49b2f02e7ae9bd4ce8_capture_start.jpg,5.346,5.346,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/c49c5d8312984b49b2f02e7ae9bd4ce8_capture_stop.jpg,5.358,5.358,False,0.011999999999999567,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/100186992d424a9b812bdb306360644b_capture_start.jpg,5.359,5.359,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/100186992d424a9b812bdb306360644b_capture_stop.jpg,5.373,5.373,False,0.014000000000000234,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5132b75826544c2b9c9ddc07a6d08671_capture_start.jpg,5.375,5.375,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5132b75826544c2b9c9ddc07a6d08671_capture_stop.jpg,5.385,5.385,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ac852ed5aee94ec590c82e1f08aa7ce9_capture_start.jpg,5.387,5.387,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ac852ed5aee94ec590c82e1f08aa7ce9_capture_stop.jpg,5.397,5.397,False,0.010000000000000675,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f26a776b8f0847d78aa7c6dc70fa7719_capture_start.jpg,5.399,5.399,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f26a776b8f0847d78aa7c6dc70fa7719_capture_stop.jpg,5.405,5.405,False,0.006000000000000227,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/73e1e7a313e3446fade666b1f0504c0f_capture_start.jpg,5.407,5.407,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/73e1e7a313e3446fade666b1f0504c0f_capture_stop.jpg,5.420,5.42,False,0.0129999999999999,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/b2250ddce1734a9e8c59ed4bf7cae910_capture_start.jpg,5.421,5.421,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/b2250ddce1734a9e8c59ed4bf7cae910_capture_stop.jpg,5.437,5.437,False,0.016000000000000014,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/2ea1c8f553fd4b9386eb5541f7c561a5_capture_start.jpg,5.439,5.439,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/2ea1c8f553fd4b9386eb5541f7c561a5_capture_stop.jpg,5.455,5.455,False,0.016000000000000014,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/fe1ab55137444a96a395d67baa2d1806_capture_start.jpg,5.457,5.457,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/fe1ab55137444a96a395d67baa2d1806_capture_stop.jpg,5.469,5.469,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/529d66af5fb943a9b989a1f4a9a46de0_capture_start.jpg,5.470,5.47,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/529d66af5fb943a9b989a1f4a9a46de0_capture_stop.jpg,5.482,5.482,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/b6c8debeb8fa4e4e8a8bf8a5aefc2d0f_capture_start.jpg,5.484,5.484,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/b6c8debeb8fa4e4e8a8bf8a5aefc2d0f_capture_stop.jpg,5.497,5.497,False,0.0129999999999999,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0745aafb19c940a4a4dde269477d6265_capture_start.jpg,5.498,5.498,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0745aafb19c940a4a4dde269477d6265_capture_stop.jpg,5.501,5.501,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ec347b0758864f9e8ea33ab1cda8cacc_capture_start.jpg,5.503,5.503,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ec347b0758864f9e8ea33ab1cda8cacc_capture_stop.jpg,5.506,5.506,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/a0c0c2e4f84c41c2954446b1d7bb905e_capture_start.jpg,5.508,5.508,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/a0c0c2e4f84c41c2954446b1d7bb905e_capture_stop.jpg,5.520,5.52,False,0.011999999999999567,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/854015d4d2e544d3ad49baaf8c742eac_capture_start.jpg,5.521,5.521,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/854015d4d2e544d3ad49baaf8c742eac_capture_stop.jpg,5.533,5.533,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/4da949e8d5c0437185ed99f5536af04c_capture_start.jpg,5.535,5.535,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/4da949e8d5c0437185ed99f5536af04c_capture_stop.jpg,5.546,5.546,False,0.01100000000000012,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6fff904d66e34c5b9eacfe9e37ce2f94_capture_start.jpg,5.548,5.548,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6fff904d66e34c5b9eacfe9e37ce2f94_capture_stop.jpg,5.555,5.555,False,0.006999999999999673,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0b843b5b73594d4baf06169d505254a7_capture_start.jpg,5.556,5.556,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0b843b5b73594d4baf06169d505254a7_capture_stop.jpg,5.568,5.568,False,0.011999999999999567,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/74c849c54fc0454fac50f33e74e0db10_capture_start.jpg,5.570,5.57,False,0.002000000000000668,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/74c849c54fc0454fac50f33e74e0db10_capture_stop.jpg,5.582,5.582,False,0.011999999999999567,False
