run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.running_time_total,metrics.running_time,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw_total,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw,params.batchsize,params.architecture,params.batch_size,params.seconds,params.dataset,params.task,params.datadir,params.software,params.n_samples,params.parameters,params.model,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.project.entryPoint,tags.mlflow.source.name
c14498d6dd1e4ceb9aff4030464a4b3a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/c14498d6dd1e4ceb9aff4030464a4b3a/artifacts,2025-09-20 06:54:26.147000+00:00,2025-09-20 06:57:48.488000+00:00,160.9078842359595,0.0011708181808891634,0.9224052429199219,25215.919889910117,1.033174991607666,0.7589353322982788,0.183479247117921,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,137432.0,8212124,EfficientNetV2B1,PROJECT,conda,local,invincible-kite-961,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
db211cfed08b48cb8295463463656974,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/db211cfed08b48cb8295463463656974/artifacts,2025-09-20 06:51:05.397000+00:00,2025-09-20 06:54:23.326000+00:00,156.66974228899926,0.0010570081115166595,0.9099177122116089,22539.377777639398,1.1311179399490356,0.7370327711105347,0.15206704748103764,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,148220.0,7200312,EfficientNetV2B0,PROJECT,conda,local,wistful-shark-627,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
4c3b9ed4de44498dac668707a187041f,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/4c3b9ed4de44498dac668707a187041f/artifacts,2025-09-20 06:48:17.976000+00:00,2025-09-20 06:51:02.418000+00:00,117.9205844439566,0.002537236088388773,0.9590541124343872,22294.474733455918,0.8588196039199829,0.8205094933509827,0.4796986559397521,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,46476.0,19466823,EfficientNetB4,PROJECT,conda,local,nimble-horse-530,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
5fa8259c15044a16b82c9fac2e4ac25d,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/5fa8259c15044a16b82c9fac2e4ac25d/artifacts,2025-09-20 06:45:41.902000+00:00,2025-09-20 06:48:14.907000+00:00,108.3205872469116,0.0018512542255761486,0.9475321173667908,17642.493932832,0.8788701891899109,0.8018184304237366,0.3015192427678425,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,58512.0,12320535,EfficientNetB3,PROJECT,conda,local,capable-finch-857,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
68eb50c114db427dbb0ac43127c4c631,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/68eb50c114db427dbb0ac43127c4c631/artifacts,2025-09-20 06:42:01.905000+00:00,2025-09-20 06:45:39.093000+00:00,173.6981964739971,0.001544258503502819,0.9318279027938843,25511.9416054002,1.0006802082061768,0.7717283368110657,0.22681313660562055,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,112480.0,9177569,EfficientNetB2,PROJECT,conda,local,lyrical-cat-810,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
9cbc7324bab54c4f9d2f687be0cc01c9,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/9cbc7324bab54c4f9d2f687be0cc01c9/artifacts,2025-09-20 06:38:26.114000+00:00,2025-09-20 06:41:59.058000+00:00,172.34010926098563,0.0008103106451871585,0.8944631218910217,30333.06646414272,1.2695074081420898,0.7145248055458069,0.14262034974019072,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,212684.0,5330571,EfficientNetB0,PROJECT,conda,local,serious-moose-173,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
49b3e91cc52c44ceadc618e0c08832dd,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/49b3e91cc52c44ceadc618e0c08832dd/artifacts,2025-09-20 06:35:38.209000+00:00,2025-09-20 06:38:23.360000+00:00,128.0960500279907,0.0005117782546584473,0.8376362323760986,26090.5171382244,1.6682987213134766,0.6322154402732849,0.1042386499913079,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,250296.0,2554968,MobileNetV3Small,PROJECT,conda,local,delicate-stoat-672,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
a83e4c3f61f54fcf87a2709ee1d97efc,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/a83e4c3f61f54fcf87a2709ee1d97efc/artifacts,2025-09-20 06:32:39.603000+00:00,2025-09-20 06:35:35.526000+00:00,135.97645472595468,0.0006387949804849795,0.8929927349090576,25490.630425396677,1.2816205024719238,0.7106133699417114,0.11975078183909293,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,212864.0,5507432,MobileNetV3Large,PROJECT,conda,local,upbeat-skink-917,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
bd642c65b9b9497c86870959e40cb9da,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/bd642c65b9b9497c86870959e40cb9da/artifacts,2025-09-20 06:29:32.791000+00:00,2025-09-20 06:32:37.052000+00:00,144.92398351198062,0.0005318545532719996,0.8268914818763733,32835.49014523104,1.7851942777633667,0.615627110004425,0.1205025180750383,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,272488.0,3538984,MobileNetV2,PROJECT,conda,local,redolent-turtle-537,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
c1d097ec0d5e453eaf312c0b5a82dec9,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/c1d097ec0d5e453eaf312c0b5a82dec9/artifacts,2025-09-20 06:26:48.262000+00:00,2025-09-20 06:29:30.030000+00:00,123.1510820010444,0.00039982559770737635,0.8223024010658264,32229.15962276304,1.8118526935577393,0.6128137707710266,0.10463605191603911,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,308012.0,4253864,MobileNet,PROJECT,conda,local,ambitious-tern-365,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
117c6fc313c1413cac68627af9069a44,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/117c6fc313c1413cac68627af9069a44/artifacts,2025-09-20 06:24:10.125000+00:00,2025-09-20 06:26:45.455000+00:00,115.33545315195806,0.0016000146100654522,0.9269463419914246,21137.15824719372,1.0328477621078491,0.7646634578704834,0.29322954119074585,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,72084.0,23851784,InceptionV3,PROJECT,conda,local,skittish-worm-368,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
97242a5dc0e24168be4c2ada1013821f,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/97242a5dc0e24168be4c2ada1013821f/artifacts,2025-09-20 06:21:20.107000+00:00,2025-09-20 06:24:07.483000+00:00,119.79955995292404,0.00406872571501576,0.9422633051872253,20465.7873476418,0.9122982025146484,0.7885477542877197,0.695074967655271,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,29444.0,55873736,InceptionResNetV2,PROJECT,conda,local,blushing-cow-76,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
784bee4c17844b8bb3dd0b7fa1e0dab1,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/784bee4c17844b8bb3dd0b7fa1e0dab1/artifacts,2025-09-20 06:18:36.681000+00:00,2025-09-20 06:21:17.322000+00:00,116.03490706300364,0.003665958140496766,0.8722987771034241,19784.12887416924,1.7259889841079712,0.6802729964256287,0.6250514619666764,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,31652.0,60380648,ResNet152V2,PROJECT,conda,local,luminous-hawk-636,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
253789e3063a48d5bce800fea4341850,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/253789e3063a48d5bce800fea4341850/artifacts,2025-09-20 06:16:02.002000+00:00,2025-09-20 06:18:34.093000+00:00,109.7951185030397,0.002376311975219455,0.8690156936645508,20219.544323361,1.7914725542068481,0.6722794771194458,0.4376145858228941,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,46204.0,44675560,ResNet101V2,PROJECT,conda,local,funny-foal-262,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
7d42f84b94784e12b14f70d22c70b1ba,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/7d42f84b94784e12b14f70d22c70b1ba/artifacts,2025-09-20 06:13:06.525000+00:00,2025-09-20 06:15:59.314000+00:00,134.6511734080268,0.001205040034079352,0.8555396199226379,26651.1290604696,1.8008134365081787,0.6520583629608154,0.23851019384705208,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,111740.0,25613800,ResNet50V2,PROJECT,conda,local,skillful-panda-499,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
a204bc3ca450418c8656ad48ce6f7b51,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/a204bc3ca450418c8656ad48ce6f7b51/artifacts,2025-09-20 06:10:19.226000+00:00,2025-09-20 06:13:03.787000+00:00,118.8572426220635,0.004069895994454989,0.899363100528717,22845.23437734828,1.2264138460159302,0.7237022519111633,0.7822638808844089,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,29204.0,60419944,ResNet152,PROJECT,conda,local,funny-shoat-345,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
9ee32214f66a4530826e7e320b7bacc6,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/9ee32214f66a4530826e7e320b7bacc6/artifacts,2025-09-20 06:07:35.578000+00:00,2025-09-20 06:10:16.502000+00:00,118.83796768798491,0.0028091425796138644,0.895541787147522,23274.8549384976,1.2520623207092285,0.7180408239364624,0.5501809507020046,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,42304.0,44707176,ResNet101,PROJECT,conda,local,agreeable-roo-403,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
b8791fd384f742dfbbf5ed6506fda577,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/b8791fd384f742dfbbf5ed6506fda577/artifacts,2025-09-20 06:04:54.337000+00:00,2025-09-20 06:07:32.813000+00:00,120.06947961694097,0.0011395683498817526,0.8855016827583313,30368.81970952524,1.325406551361084,0.7008940577507019,0.28822766513728826,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,105364.0,25636712,ResNet50,PROJECT,conda,local,intelligent-kite-618,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
c5a1725a234c4418985589d452a31075,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/c5a1725a234c4418985589d452a31075/artifacts,2025-09-20 06:02:01.201000+00:00,2025-09-20 06:04:51.599000+00:00,120.924475431093,0.002928520668194638,0.8993509411811829,17007.789070375562,1.1725497245788574,0.7253947257995605,0.411890658490157,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,41292.0,20242984,DenseNet201,PROJECT,conda,local,enthused-doe-518,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
f7fa2f9fb3be4d3486a5f5eba3db9611,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/f7fa2f9fb3be4d3486a5f5eba3db9611/artifacts,2025-09-20 05:59:13.093000+00:00,2025-09-20 06:01:58.484000+00:00,123.87944723304828,0.0014779928323118293,0.8828386068344116,20312.14683013812,1.2980560064315796,0.6926600933074951,0.2423421164233335,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,83816.0,8062504,DenseNet121,PROJECT,conda,local,crawling-gnu-436,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet

